Date,State,Max Demand Met,Shortage During Peak,Energy Met,Drawl Schedule,OD(+) / UD(-),Max OD,Energy Shortage
2020-11-01 00:00:00,Arunachal Pradesh,116,2,2.2,2.1,0,30,0
2020-11-01 00:00:00,Assam,1710,5,29.6,26.5,0,117,0
2020-11-01 00:00:00,Bihar,4791,0,82.2,81.6,-0.2,270,0
2020-11-01 00:00:00,Chandigarh,173,0,3,3,0,14,0
2020-11-01 00:00:00,Chhattisgarh,3332,0,73.7,23.5,-1,267,0
2020-11-01 00:00:00,DD,336,0,7.6,7.2,0.4,63,0
2020-11-01 00:00:00,DNH,789,0,18.3,18.4,-0.1,87,0
2020-11-01 00:00:00,DVC,3137,0,63.2,-47.1,-0.6,330,0
2020-11-01 00:00:00,Delhi,3229,0,63.2,46.2,-0.8,162,0
2020-11-01 00:00:00,ER Odisha,4513,0,85.3,15.5,-0.7,410,0
2020-11-01 00:00:00,Essar steel,,,,,,,
2020-11-01 00:00:00,Goa,509,0,10.4,10.1,-0.3,66,0
2020-11-01 00:00:00,Gujarat,16435,0,353.6,67.2,3.4,481,0
2020-11-01 00:00:00,HP,1498,0,29.3,19.9,-0.5,129,0
2020-11-01 00:00:00,Haryana,5892,0,128,116.9,0.3,228,0
2020-11-01 00:00:00,J&K(UT) & Ladakh(UT),2830,0,54.4,41.8,7.5,572,0
2020-11-01 00:00:00,Jharkhand,1401,0,27.5,19.4,-1.3,110,0.3
2020-11-01 00:00:00,Kerala,3504,0,72.6,49.5,0.1,202,0
2020-11-01 00:00:00,MP,12760,0,262.5,153.3,-3.9,600,0
2020-11-01 00:00:00,Manipur,183,2,2.5,2.4,0.1,79,0
2020-11-01 00:00:00,Mizoram,100,0,1.5,0.7,0.5,30,0
2020-11-01 00:00:00,NER Meghalaya,328,0,5.8,1.5,-0.1,32,0
2020-11-01 00:00:00,NR UP,14986,0,279.1,126.2,-2.8,262,0.6
2020-11-01 00:00:00,Nagaland,149,2,2.4,2.2,0.1,20,0
2020-11-01 00:00:00,Puducherry,370,0,7.8,7.9,-0.2,26,0
2020-11-01 00:00:00,Punjab,5811,0,114.7,95.7,-1,85,0
2020-11-01 00:00:00,Rajasthan,12571,0,242.6,87.5,0,239,0
2020-11-01 00:00:00,SR Karnataka,9461,0,179.3,64.1,1.1,951,0
2020-11-01 00:00:00,Sikkim,92,0,1.3,1.4,-0.1,25,0
2020-11-01 00:00:00,Tamil Nadu,14562,0,318.2,195.2,0.4,755,0
2020-11-01 00:00:00,Telangana,7412,0,156.3,46.1,-1.4,516,0
2020-11-01 00:00:00,Tripura,246,1,3.8,4.3,-0.6,66,0
2020-11-01 00:00:00,Uttarakhand,1817,0,36.1,25.9,1.4,167,0
2020-11-01 00:00:00,WR Maharashtra,19193,0,421.2,124.7,-1.9,622,0
2020-11-01 00:00:00,West Bengal,7599,0,142,35.6,0.8,360,0
2020-11-02 00:00:00,Andhra Pradesh,8660,0,177.5,80.5,-0.3,261,0
2020-11-02 00:00:00,Arunachal Pradesh,112,1,2,2,-0.1,34,0
2020-11-02 00:00:00,Assam,1661,10,27.3,24.4,-0.1,140,0
2020-11-02 00:00:00,Bihar,4843,0,83.3,82.8,-0.3,381,0
2020-11-02 00:00:00,Chandigarh,152,0,2.7,2.7,0,13,0
2020-11-02 00:00:00,Chhattisgarh,3434,0,72.8,24,-0.7,311,0
2020-11-02 00:00:00,DD,305,0,6.7,6.7,0,19,0
2020-11-02 00:00:00,DNH,748,0,17.5,17.8,-0.3,33,0
2020-11-02 00:00:00,DVC,3303,0,62.3,-45,0.2,222,0
2020-11-02 00:00:00,Delhi,3114,0,59.5,42.6,-0.8,175,0
2020-11-02 00:00:00,ER Odisha,4610,0,88.3,18.2,0.1,374,0
2020-11-02 00:00:00,Essar steel,,,,,,,
2020-11-02 00:00:00,Goa,424,0,9.6,8.6,0.4,41,0
2020-11-02 00:00:00,Gujarat,15208,0,337.7,71.7,3.1,609,0
2020-11-02 00:00:00,HP,1430,0,27.2,17.9,0.5,376,0
2020-11-02 00:00:00,Haryana,5218,0,115,103.7,0.8,184,0
2020-11-02 00:00:00,J&K(UT) & Ladakh(UT),2393,0,46.2,38.2,-0.1,480,0
2020-11-02 00:00:00,Jharkhand,1465,0,26.4,19.6,-1.5,91,0
2020-11-02 00:00:00,Kerala,3278,0,67.1,48.5,0.4,208,0
2020-11-02 00:00:00,MP,12770,0,259.2,163.1,-3.4,255,0
2020-11-02 00:00:00,Manipur,191,1,2.6,2.4,0.3,25,0
2020-11-02 00:00:00,Mizoram,95,0,1.5,0.7,0.5,19,0
2020-11-02 00:00:00,NER Meghalaya,331,2,5.6,2.2,-0.3,39,0
2020-11-02 00:00:00,NR UP,14562,240,273.2,108.3,-2.5,257,0.1
2020-11-02 00:00:00,Nagaland,140,1,2.4,2.2,0,10,0
2020-11-02 00:00:00,Puducherry,338,0,7.2,7.4,-0.2,38,0
2020-11-02 00:00:00,Punjab,5663,0,105.9,86.5,-0.9,163,0
2020-11-02 00:00:00,Rajasthan,12301,0,236.2,87.5,0.8,343,0
2020-11-02 00:00:00,SR Karnataka,8625,0,167.9,62.5,1,547,0
2020-11-02 00:00:00,Sikkim,87,0,1.1,1.3,-0.2,42,0
2020-11-02 00:00:00,Tamil Nadu,13548,0,296.8,176.7,-1.5,366,0
2020-11-02 00:00:00,Telangana,6984,0,149.6,43.2,-3.2,320,0
2020-11-02 00:00:00,Tripura,243,3,4.1,4.2,-0.5,20,0
2020-11-02 00:00:00,Uttarakhand,1593,0,31.5,21.7,0.8,164,0
2020-11-02 00:00:00,WR Maharashtra,18373,0,408.9,136.2,-1.9,626,0
2020-11-02 00:00:00,West Bengal,7169,0,136.4,35.8,2.8,473,0
2020-11-03 00:00:00,Andhra Pradesh,9338,0,185.3,85.8,1.2,514,0
2020-11-03 00:00:00,Arunachal Pradesh,119,2,2,2.2,-0.2,36,0
2020-11-03 00:00:00,Assam,1720,46,28.7,25.1,0.2,94,2.5
2020-11-03 00:00:00,Bihar,4511,0,82.4,81.9,-0.1,551,0
2020-11-03 00:00:00,Chandigarh,173,0,3,3,-0.1,12,0
2020-11-03 00:00:00,Chhattisgarh,3516,0,75.5,24.6,-0.8,427,0
2020-11-03 00:00:00,DD,336,0,7.2,7,0.2,171,0
2020-11-03 00:00:00,DNH,796,0,18.1,18,0.1,239,0
2020-11-03 00:00:00,DVC,3157,0,63.1,-44,0.8,275,0
2020-11-03 00:00:00,Delhi,3364,0,63.4,46.6,-1,206,0
2020-11-03 00:00:00,ER Odisha,4435,0,90.3,14.9,-0.1,568,0
2020-11-03 00:00:00,Essar steel,,,,,,,
2020-11-03 00:00:00,Goa,479,0,10.1,9.5,0,74,0
2020-11-03 00:00:00,Gujarat,16192,0,349.4,64.8,3,481,0
2020-11-03 00:00:00,HP,1530,0,29.1,19.9,0.4,216,0
2020-11-03 00:00:00,Haryana,5908,0,123,111.8,-0.2,156,0
2020-11-03 00:00:00,J&K(UT) & Ladakh(UT),2534,0,46.8,39,0.6,327,0
2020-11-03 00:00:00,Jharkhand,1322,0,27,19.2,-2,90,0
2020-11-03 00:00:00,Kerala,3628,0,73.2,50.7,0.4,199,0
2020-11-03 00:00:00,MP,13074,0,266.3,166.9,-2.1,523,0
2020-11-03 00:00:00,Manipur,198,3,2.7,2.4,0.3,31,0
2020-11-03 00:00:00,Mizoram,101,2,1.5,0.7,0.7,14,0
2020-11-03 00:00:00,NER Meghalaya,352,0,6.1,2,-0.1,29,0
2020-11-03 00:00:00,NR UP,14398,160,271.5,106.3,-0.7,505,1.5
2020-11-03 00:00:00,Nagaland,151,3,2.5,2.2,0.2,15,0
2020-11-03 00:00:00,Puducherry,364,0,7.8,8,-0.2,43,0
2020-11-03 00:00:00,Punjab,5480,0,107.4,86.7,-0.6,221,0
2020-11-03 00:00:00,Rajasthan,12630,0,241.3,82.5,2.2,402,0
2020-11-03 00:00:00,SR Karnataka,9657,0,184.1,68.1,0.8,465,0
2020-11-03 00:00:00,Sikkim,103,0,1.4,1.4,0,44,0
2020-11-03 00:00:00,Tamil Nadu,15234,0,317.3,184.5,2.6,687,0
2020-11-03 00:00:00,Telangana,7427,0,153,41,-0.5,404,0
2020-11-03 00:00:00,Tripura,266,0,4.5,4.3,-0.2,42,0
2020-11-03 00:00:00,Uttarakhand,1762,0,34.9,25.4,0.8,130,0
2020-11-03 00:00:00,WR Maharashtra,19775,0,428,139.3,-1.5,470,0
2020-11-03 00:00:00,West Bengal,7569,0,146.1,42,2.9,532,0
2020-11-04 00:00:00,Andhra Pradesh,9490,0,190.9,88.8,0.6,975,0
2020-11-04 00:00:00,Arunachal Pradesh,123,2,2,1.9,0.1,31,0
2020-11-04 00:00:00,Assam,1702,80,29.4,26.2,0,115,2.1
2020-11-04 00:00:00,Bihar,4229,0,74.2,76.2,-2.5,522,0
2020-11-04 00:00:00,Chandigarh,170,0,3,3.1,0,27,0
2020-11-04 00:00:00,Chhattisgarh,3495,0,75.1,27.8,-0.9,215,0
2020-11-04 00:00:00,DD,345,0,7.6,7.3,0.3,27,0
2020-11-04 00:00:00,DNH,798,0,18.3,18.3,0.1,42,0
2020-11-04 00:00:00,DVC,3199,0,64.1,-36.5,-0.7,622,0
2020-11-04 00:00:00,Delhi,3422,0,64.7,47.2,0.1,219,0
2020-11-04 00:00:00,ER Odisha,4452,0,89.1,12.3,1,304,0
2020-11-04 00:00:00,Essar steel,,,,,,,
2020-11-04 00:00:00,Goa,496,0,10.3,9.8,-0.1,61,0
2020-11-04 00:00:00,Gujarat,16090,0,352.4,53.3,2.5,468,0
2020-11-04 00:00:00,HP,1545,0,29.3,21,-0.4,71,0
2020-11-04 00:00:00,Haryana,5923,0,124.6,113.3,0.3,113,0
2020-11-04 00:00:00,J&K(UT) & Ladakh(UT),2460,0,42.9,38.3,-2.6,226,0
2020-11-04 00:00:00,Jharkhand,1356,0,25.6,18.5,-1.5,118,0.2
2020-11-04 00:00:00,Kerala,3579,0,73.1,48.7,1.1,250,0
2020-11-04 00:00:00,MP,13398,0,268.4,163.7,-0.7,531,0
2020-11-04 00:00:00,Manipur,206,3,2.8,2.5,0.3,35,0
2020-11-04 00:00:00,Mizoram,104,1,1.7,0.7,0.8,9,0
2020-11-04 00:00:00,NER Meghalaya,339,0,6.1,2.3,-0.1,66,0
2020-11-04 00:00:00,NR UP,14632,0,270,109.2,-1.1,356,0.6
2020-11-04 00:00:00,Nagaland,152,2,2.5,2.2,0.2,23,0
2020-11-04 00:00:00,Puducherry,387,0,7.8,8.1,-0.3,33,0
2020-11-04 00:00:00,Punjab,5312,0,107.4,88.6,-1,105,0
2020-11-04 00:00:00,Rajasthan,12793,0,246.6,86,2.2,520,0
2020-11-04 00:00:00,SR Karnataka,9841,0,187.2,57,2.1,820,0
2020-11-04 00:00:00,Sikkim,106,0,1.4,1.3,0.1,49,0
2020-11-04 00:00:00,Tamil Nadu,15281,0,328.4,202,0.1,578,0
2020-11-04 00:00:00,Telangana,7324,0,153.1,41.1,-0.3,422,0
2020-11-04 00:00:00,Tripura,280,1,4.6,4.7,-0.3,41,0
2020-11-04 00:00:00,Uttarakhand,1801,0,35.9,25.9,1.4,172,0.2
2020-11-04 00:00:00,WR Maharashtra,20224,0,436.6,139.1,-1.2,543,0
2020-11-04 00:00:00,West Bengal,7269,0,142.9,44.6,0.3,374,0
2020-11-05 00:00:00,Andhra Pradesh,9022,0,183.8,89.3,-0.9,366,0
2020-11-05 00:00:00,Arunachal Pradesh,122,1,1.9,1.8,0.1,30,0
2020-11-05 00:00:00,Assam,1612,7,27.5,24.9,-0.4,111,0
2020-11-05 00:00:00,Bihar,4147,0,69.8,72.3,-3.6,413,0
2020-11-05 00:00:00,Chandigarh,168,0,3,3,0.1,27,0
2020-11-05 00:00:00,Chhattisgarh,3415,0,73.4,26.3,-1.2,229,0
2020-11-05 00:00:00,DD,346,0,7.7,7.3,0.4,37,0
2020-11-05 00:00:00,DNH,791,0,18.1,18.2,-0.1,61,0
2020-11-05 00:00:00,DVC,2952,0,63.5,-30.1,1.8,858,0
2020-11-05 00:00:00,Delhi,3605,0,64.7,47.2,-0.1,207,0
2020-11-05 00:00:00,ER Odisha,4764,0,90.5,17.4,-0.7,277,0
2020-11-05 00:00:00,Essar steel,,,,,,,
2020-11-05 00:00:00,Goa,484,0,10.6,9.8,0.2,82,0
2020-11-05 00:00:00,Gujarat,15756,0,350.3,40.9,3.4,668,0
2020-11-05 00:00:00,HP,1572,0,29.8,20.8,0.2,335,0
2020-11-05 00:00:00,Haryana,5753,0,122.7,110.5,0.4,194,0
2020-11-05 00:00:00,J&K(UT) & Ladakh(UT),2385,0,48.3,40.9,2.4,446,0
2020-11-05 00:00:00,Jharkhand,1391,0,24.9,18.6,-2.1,81,0
2020-11-05 00:00:00,Kerala,3519,0,72.6,47.6,0.5,218,0
2020-11-05 00:00:00,MP,13541,0,270.8,171.2,-2.4,377,0
2020-11-05 00:00:00,Manipur,208,2,2.8,2.5,0.2,35,0
2020-11-05 00:00:00,Mizoram,102,2,1.7,0.7,0.8,18,0
2020-11-05 00:00:00,NER Meghalaya,340,0,5.8,2.5,-0.2,26,0
2020-11-05 00:00:00,NR UP,14584,0,282.6,110.3,2.1,367,0.7
2020-11-05 00:00:00,Nagaland,140,1,2.5,2.2,0.2,21,0
2020-11-05 00:00:00,Puducherry,385,0,7.9,8.1,-0.2,30,0
2020-11-05 00:00:00,Punjab,5341,0,107.3,84.2,-0.2,166,3
2020-11-05 00:00:00,Rajasthan,12821,0,244.8,94.8,1.6,453,0
2020-11-05 00:00:00,SR Karnataka,10196,0,191.5,51.9,1.2,588,0
2020-11-05 00:00:00,Sikkim,107,0,1.4,1.6,-0.2,25,0
2020-11-05 00:00:00,Tamil Nadu,15298,0,326.7,202.5,-1,536,0
2020-11-05 00:00:00,Telangana,7269,0,149.5,37.1,-1.9,430,0
2020-11-05 00:00:00,Tripura,258,2,4.5,4.7,-0.4,48,0
2020-11-05 00:00:00,Uttarakhand,1827,0,35.6,26.8,0.8,135,0.1
2020-11-05 00:00:00,WR Maharashtra,20299,0,435.1,139.6,-2.2,926,0
2020-11-05 00:00:00,West Bengal,6886,0,126.2,38.3,-2,395,0
2020-11-06 00:00:00,Andhra Pradesh,8951,0,185.8,92.6,0.4,325,0
2020-11-06 00:00:00,Arunachal Pradesh,142,1,1.9,2.2,-0.3,36,0
2020-11-06 00:00:00,Assam,1563,6,26.3,23.6,-0.4,121,0
2020-11-06 00:00:00,Bihar,4027,0,70.6,71.1,-1,400,0
2020-11-06 00:00:00,Chandigarh,168,0,3,3,-0.1,20,0
2020-11-06 00:00:00,Chhattisgarh,3421,0,71.9,23.8,-1,506,0
2020-11-06 00:00:00,DD,337,0,9,7.3,1.7,31,0
2020-11-06 00:00:00,DNH,784,0,18.1,18.2,-0.1,67,0
2020-11-06 00:00:00,DVC,3570,0,61.5,-26.8,2.1,500,0
2020-11-06 00:00:00,Delhi,3431,0,62.8,46.4,0,217,0
2020-11-06 00:00:00,ER Odisha,4121,0,83.6,2.3,-0.7,220,0
2020-11-06 00:00:00,Essar steel,,,,,,,
2020-11-06 00:00:00,Goa,491,0,10,9.9,-0.3,81,0
2020-11-06 00:00:00,Gujarat,16221,0,356.6,41.9,3.5,638,0
2020-11-06 00:00:00,HP,1533,0,28.9,21,0.3,215,0
2020-11-06 00:00:00,Haryana,5996,0,121.9,108.4,0.9,270,0
2020-11-06 00:00:00,J&K(UT) & Ladakh(UT),2483,0,42.7,41,-3.5,200,0
2020-11-06 00:00:00,Jharkhand,1364,0,24,17.9,-2.1,100,0
2020-11-06 00:00:00,Kerala,3430,0,71.4,48,-0.2,232,0
2020-11-06 00:00:00,MP,13731,0,271.3,171.2,-2.6,575,0
2020-11-06 00:00:00,Manipur,202,2,2.5,2.5,0,54,0
2020-11-06 00:00:00,Mizoram,104,2,1.7,0.7,0.8,20,0
2020-11-06 00:00:00,NER Meghalaya,357,0,6,2.7,-0.1,31,0
2020-11-06 00:00:00,NR UP,14599,170,264.8,110.2,4.2,642,3.2
2020-11-06 00:00:00,Nagaland,136,1,2.3,2.1,0.1,21,0
2020-11-06 00:00:00,Puducherry,387,0,7.9,8.2,-0.3,49,0
2020-11-06 00:00:00,Punjab,5292,0,109.2,85.7,-1.1,156,2.1
2020-11-06 00:00:00,Rajasthan,12666,0,245.2,99.8,2.5,318,0
2020-11-06 00:00:00,SR Karnataka,10619,0,192.4,54.9,-0.4,528,0
2020-11-06 00:00:00,Sikkim,96,0,1.4,1.6,-0.2,10,0
2020-11-06 00:00:00,Tamil Nadu,14383,0,301.7,198.6,-3,456,0
2020-11-06 00:00:00,Telangana,7159,0,149.2,43,-0.7,462,0
2020-11-06 00:00:00,Tripura,283,2,4.1,4,-0.7,65,0
2020-11-06 00:00:00,Uttarakhand,1744,0,34,26.4,-0.4,105,0.2
2020-11-06 00:00:00,WR Maharashtra,20200,0,431.7,138.9,-1.2,630,0
2020-11-06 00:00:00,West Bengal,6457,0,119,30.5,1.3,450,0
2020-11-07 00:00:00,Andhra Pradesh,8368,0,179,84.1,0.9,806,0
2020-11-07 00:00:00,Arunachal Pradesh,129,1,2.1,2.2,-0.1,39,0
2020-11-07 00:00:00,Assam,1553,59,26,23.2,-0.1,109,1.5
2020-11-07 00:00:00,Bihar,4109,0,68.8,71.6,-3.3,396,0
2020-11-07 00:00:00,Chandigarh,175,0,3,2.9,0.1,25,0
2020-11-07 00:00:00,Chhattisgarh,3473,0,72.7,22.3,-1.2,165,0
2020-11-07 00:00:00,DD,339,0,8.9,7.5,1.5,40,0
2020-11-07 00:00:00,DNH,775,0,18,18.2,-0.1,41,0
2020-11-07 00:00:00,DVC,3211,0,63.4,-31.8,1.4,239,0
2020-11-07 00:00:00,Delhi,3546,0,65,47.9,-0.2,202,0
2020-11-07 00:00:00,ER Odisha,4373,0,88,7.4,-0.1,164,0
2020-11-07 00:00:00,Essar steel,,,,,,,
2020-11-07 00:00:00,Goa,480,0,10.1,9.8,-0.2,26,0
2020-11-07 00:00:00,Gujarat,16453,0,360.7,46.7,3.4,389,0
2020-11-07 00:00:00,HP,1570,0,29.2,21.7,0,167,0
2020-11-07 00:00:00,Haryana,6056,0,123.4,109.4,1.5,301,0
2020-11-07 00:00:00,J&K(UT) & Ladakh(UT),2594,0,43.7,41.8,-3.4,419,0
2020-11-07 00:00:00,Jharkhand,1339,0,24.2,17.9,-1.9,134,0
2020-11-07 00:00:00,Kerala,3593,0,71.4,46.2,0.3,223,0
2020-11-07 00:00:00,MP,14152,0,276.1,175.3,-2.3,423,0
2020-11-07 00:00:00,Manipur,208,1,2.7,2.6,0.1,27,0
2020-11-07 00:00:00,Mizoram,103,1,1.7,0.7,0.8,12,0
2020-11-07 00:00:00,NER Meghalaya,331,0,6,2.4,-0.1,45,0
2020-11-07 00:00:00,NR UP,15070,300,283.9,113.7,1.6,452,0.9
2020-11-07 00:00:00,Nagaland,137,1,2.5,2.2,0.1,15,0
2020-11-07 00:00:00,Puducherry,391,0,8,8.2,-0.2,26,0
2020-11-07 00:00:00,Punjab,5610,0,112.1,87.9,-0.2,151,1.5
2020-11-07 00:00:00,Rajasthan,12696,0,248.4,93.8,1.9,467,0
2020-11-07 00:00:00,SR Karnataka,9781,0,185.9,50.1,0,474,0
2020-11-07 00:00:00,Sikkim,101,0,1.5,1.6,-0.1,37,0
2020-11-07 00:00:00,Tamil Nadu,13865,0,294.6,190.4,-3.2,338,0
2020-11-07 00:00:00,Telangana,7385,0,150.1,48.2,0.5,534,0
2020-11-07 00:00:00,Tripura,229,0,3.5,2.9,-0.6,16,0
2020-11-07 00:00:00,Uttarakhand,1853,0,35.9,26.5,1.5,198,0.2
2020-11-07 00:00:00,WR Maharashtra,20058,0,431.1,140.6,-2.9,536,0
2020-11-07 00:00:00,West Bengal,6503,0,116.9,28.7,2.4,552,0
2020-11-08 00:00:00,Andhra Pradesh,8107,0,174.2,85.6,-0.4,616,0
2020-11-08 00:00:00,Arunachal Pradesh,138,1,2.1,2,0.1,74,0
2020-11-08 00:00:00,Assam,1541,31,25.7,22.3,0.5,115,1.9
2020-11-08 00:00:00,Bihar,4049,0,68.7,71.8,-3.5,315,0
2020-11-08 00:00:00,Chandigarh,170,0,3,2.9,0.1,15,0
2020-11-08 00:00:00,Chhattisgarh,3378,0,71.7,23.3,-0.5,476,0
2020-11-08 00:00:00,DD,340,0,7.6,7.4,0.2,29,0
2020-11-08 00:00:00,DNH,778,0,18,18,0,74,0
2020-11-08 00:00:00,DVC,3119,0,63.3,-35.2,0.2,525,0
2020-11-08 00:00:00,Delhi,3263,0,61.6,44.1,0.3,170,0
2020-11-08 00:00:00,ER Odisha,4872,0,96.5,20,-0.3,240,0
2020-11-08 00:00:00,Essar steel,,,,,,,
2020-11-08 00:00:00,Goa,477,0,10.1,9.7,-0.1,28,0
2020-11-08 00:00:00,Gujarat,16454,0,357,53,12,316,0
2020-11-08 00:00:00,HP,1524,0,28.6,21.3,-0.5,57,0.8
2020-11-08 00:00:00,Haryana,5994,0,122.4,109.8,0.3,146,0
2020-11-08 00:00:00,J&K(UT) & Ladakh(UT),2549,0,47.2,42,0,413,0
2020-11-08 00:00:00,Jharkhand,1299,0,24.1,17.7,-1.7,185,0
2020-11-08 00:00:00,Kerala,3635,0,73.1,47.7,0.4,209,0
2020-11-08 00:00:00,MP,14046,0,276.6,179.7,-4.9,302,0
2020-11-08 00:00:00,Manipur,206,1,2.9,2.6,0.2,30,0
2020-11-08 00:00:00,Mizoram,106,1,1.7,0.7,0.8,14,0
2020-11-08 00:00:00,NER Meghalaya,344,0,5.9,2.8,-0.2,42,0
2020-11-08 00:00:00,NR UP,15006,0,279.2,100.6,-1.3,512,0
2020-11-08 00:00:00,Nagaland,141,1,2.4,2.1,0.1,17,0
2020-11-08 00:00:00,Puducherry,383,0,8,8.2,-0.2,19,0
2020-11-08 00:00:00,Punjab,5588,0,111.7,87.8,-0.5,315,0.9
2020-11-08 00:00:00,Rajasthan,12639,0,248.5,92.9,1.9,429,0
2020-11-08 00:00:00,SR Karnataka,9910,0,186.4,53.6,0,742,0
2020-11-08 00:00:00,Sikkim,120,0,1.5,1.5,0.1,25,0
2020-11-08 00:00:00,Tamil Nadu,13861,0,296.2,178.4,-2.4,407,0
2020-11-08 00:00:00,Telangana,7082,0,147.3,45.6,-0.1,419,0
2020-11-08 00:00:00,Tripura,234,1,3.6,2.8,-0.2,33,0
2020-11-08 00:00:00,Uttarakhand,1818,0,35,26.6,0.9,167,0
2020-11-08 00:00:00,WR Maharashtra,20124,0,435.8,139.8,-1.5,529,0
2020-11-08 00:00:00,West Bengal,6450,0,111.7,22.2,0.7,470,0
2020-11-09 00:00:00,Andhra Pradesh,7908,0,169.2,86.6,-0.4,235,0
2020-11-09 00:00:00,Arunachal Pradesh,140,2,2,2.1,-0.1,24,0
2020-11-09 00:00:00,Assam,1415,12,23.9,21,-0.2,90,1.5
2020-11-09 00:00:00,Bihar,4398,0,70.6,73.5,-2.9,210,0
2020-11-09 00:00:00,Chandigarh,153,0,2.7,2.7,0,20,0
2020-11-09 00:00:00,Chhattisgarh,3339,0,71.2,21.8,-0.5,595,0
2020-11-09 00:00:00,DD,311,0,6.8,6.5,0.3,35,0
2020-11-09 00:00:00,DNH,757,0,17.3,17.3,0,48,0
2020-11-09 00:00:00,DVC,3059,0,62.5,-44.5,-0.2,220,0
2020-11-09 00:00:00,Delhi,3315,0,59.8,43.1,0.5,283,0
2020-11-09 00:00:00,ER Odisha,4148,0,80.4,13.3,-1.8,170,0
2020-11-09 00:00:00,Essar steel,,,,,,,
2020-11-09 00:00:00,Goa,437,0,9.5,8.9,0,35,0
2020-11-09 00:00:00,Gujarat,16037,0,345.3,52.3,2.5,422,0
2020-11-09 00:00:00,HP,1393,0,26.7,19.6,-0.5,39,0.7
2020-11-09 00:00:00,Haryana,5313,0,113.6,101.3,2,335,0
2020-11-09 00:00:00,J&K(UT) & Ladakh(UT),2646,0,48.2,41.5,1.5,549,0
2020-11-09 00:00:00,Jharkhand,1394,0,24.6,17.9,-1.7,100,0
2020-11-09 00:00:00,Kerala,3178,0,66.7,48.6,-0.1,217,0
2020-11-09 00:00:00,MP,13968,0,277.4,179.1,-2.9,497,0
2020-11-09 00:00:00,Manipur,202,2,2.6,2.7,-0.1,22,0
2020-11-09 00:00:00,Mizoram,90,0,1.6,0.7,0.8,18,0
2020-11-09 00:00:00,NER Meghalaya,310,2,5.6,2.8,-0.3,36,0
2020-11-09 00:00:00,NR UP,14988,0,277.1,99.1,-0.5,284,0
2020-11-09 00:00:00,Nagaland,134,1,2.2,2,0,11,0
2020-11-09 00:00:00,Puducherry,329,0,7,7.4,-0.5,32,0
2020-11-09 00:00:00,Punjab,5523,0,106.8,85.2,-1.6,113,0
2020-11-09 00:00:00,Rajasthan,12609,0,247.8,89.8,1,360,0
2020-11-09 00:00:00,SR Karnataka,8707,0,172.9,54.2,-0.6,587,0
2020-11-09 00:00:00,Sikkim,96,0,1.3,1.3,0,30,0
2020-11-09 00:00:00,Tamil Nadu,12288,0,269.7,158.3,-2.3,535,0
2020-11-09 00:00:00,Telangana,6580,0,137.1,41.9,-1.7,362,0
2020-11-09 00:00:00,Tripura,243,2,3.7,3.3,-0.4,20,0
2020-11-09 00:00:00,Uttarakhand,1785,0,33.9,24.8,0.9,265,0
2020-11-09 00:00:00,WR Maharashtra,20184,0,428.9,137.6,-0.7,825,0
2020-11-09 00:00:00,West Bengal,5827,0,105.2,19.6,0,255,0
2020-11-10 00:00:00,Andhra Pradesh,8256,0,170.4,80.6,0.6,702,0
2020-11-10 00:00:00,Arunachal Pradesh,134,1,2.1,2.2,0,25,0
2020-11-10 00:00:00,Assam,1473,6,23.4,20.9,-0.4,107,0
2020-11-10 00:00:00,Bihar,4408,0,71.3,73.3,-2.6,345,0
2020-11-10 00:00:00,Chandigarh,178,0,3.1,3,0.1,21,0
2020-11-10 00:00:00,Chhattisgarh,3408,0,71.3,14.8,-1,228,0
2020-11-10 00:00:00,DD,338,0,7.2,7.1,0.1,21,0
2020-11-10 00:00:00,DNH,794,0,18.1,18,0.1,46,0
2020-11-10 00:00:00,DVC,3130,0,62.8,-47.4,0.1,399,0
2020-11-10 00:00:00,Delhi,3461,0,63.2,46.3,-0.2,175,0
2020-11-10 00:00:00,ER Odisha,3904,0,80,6.8,0,139,0
2020-11-10 00:00:00,Essar steel,,,,,,,
2020-11-10 00:00:00,Goa,509,0,10.1,9.8,-0.2,22,0
2020-11-10 00:00:00,Gujarat,16596,0,355.2,59.2,4.5,549,0
2020-11-10 00:00:00,HP,1569,6,29.5,21.5,-0.1,131,0.1
2020-11-10 00:00:00,Haryana,6049,0,120.4,107,1.1,215,0
2020-11-10 00:00:00,J&K(UT) & Ladakh(UT),2424,0,47,40.4,-0.7,348,0
2020-11-10 00:00:00,Jharkhand,1398,0,24.4,18,-1.8,128,0
2020-11-10 00:00:00,Kerala,3728,0,73.5,50.3,0.6,285,0
2020-11-10 00:00:00,MP,13816,0,279.8,182.8,-4.7,541,0
2020-11-10 00:00:00,Manipur,179,1,2.7,2.6,0,48,0
2020-11-10 00:00:00,Mizoram,99,0,1.5,0.7,0.3,15,0
2020-11-10 00:00:00,NER Meghalaya,333,0,5.5,2.7,-0.3,51,0
2020-11-10 00:00:00,NR UP,14987,0,280.3,99.7,-1.3,462,0
2020-11-10 00:00:00,Nagaland,136,0,2.4,2,0.1,11,0
2020-11-10 00:00:00,Puducherry,378,0,7.3,7.9,-0.6,45,0
2020-11-10 00:00:00,Punjab,6327,0,111.4,87.8,0,463,1.1
2020-11-10 00:00:00,Rajasthan,12885,0,251.9,92.2,2.1,559,0
